id,RecipeIngredient,by_sort,by_situation
6998051,"[9, 10, 20, 50, 1, 40]",김치/젓갈/장류,일상
7004985,"[28, 72, 2, 3, 67]",메인반찬,일상
6994373,"[99, 4, 14, 20, 1, 15, 7, 34, 94, 20, 1, 7, 34, 1, 13, 15, 163, 277, 58, 381, 35, 6, 1, 7, 34, 82, 195, 33, 34]",밑반찬,일상
6905676,"[319, 30, 9, 24, 10, 16, 17, 35, 7, 11, 24, 1, 10]",국/탕,해장
7021149,"[71, 4, 9, 304, 7, 12, 7]",밑반찬,일상
6888653,"[84, 8, 2, 53]",밑반찬,일상
6912759,"[365, 68, 9, 1, 40, 226, 3, 31, 11, 151, 6, 6, 57]",,
6905746,"[76, 143, 105, 11, 217, 45, 47, 30, 5, 86, 52, 50, 9, 1, 40]",김치/젓갈/장류,일상
6868596,"[28, 4, 2]",밑반찬,일상
7000137,"[741, 136, 41, 13, 69, 17]",국/탕,술안주
6892163,"[51, 4, 25, 23, 15, 64, 24, 7, 12]",밑반찬,초스피드
6834914,"[102, 230, 90, 9, 30, 319, 24, 1, 2, 38, 7]",국/탕,일상
6864677,"[348, 4, 8, 5, 17, 3, 6]",밥/죽/떡,일상
6939411,"[95, 29, 29, 4, 36, 14, 89, 57, 2, 11, 57, 6, 89, 57, 6, 5, 6, 19, 18, 3]",메인반찬,일상
7009313,"[46, 76, 167, 44, 18, 162, 2]",샐러드,초스피드
6858553,"[82, 256, 42, 69, 35, 52, 11, 52, 38, 3]",메인반찬,일상
6910231,"[22, 15, 8, 23, 14, 135, 11, 7, 5, 31]",밥/죽/떡,초스피드
6982793,"[28, 2, 6, 15]",메인반찬,간식
6856206,"[109, 224]",밑반찬,초스피드
6956389,"[9, 10, 18, 3, 19, 20, 24, 34, 7]",밑반찬,일상
7012039,"[278, 13, 4, 9, 16, 1, 5, 20, 3, 41, 145]",면/만두,일상
6876072,"[95, 23, 32, 35, 3, 10, 57, 394]",밥/죽/떡,일상
6946039,"[78, 8, 66, 41, 2, 38, 15]",밑반찬,초스피드
6928147,"[51, 64, 1, 10, 7, 12, 5]",밑반찬,일상
6883305,"[368, 10, 20, 5, 19, 9, 1, 7, 12]",밑반찬,일상
6856667,"[127, 15, 19, 3]",과자,간식
6945510,"[237, 61, 9, 69, 10, 5, 16, 19]",밥/죽/떡,간식
6925147,"[309, 30, 131, 47, 146, 9, 76, 1, 40, 52, 5, 3, 48, 11]",메인반찬,명절
7017460,"[63, 98, 75, 215, 21, 8, 26]",양식,일상
6991202,"[46, 65, 49, 123, 81, 4, 191, 14, 115, 55, 2, 15]",메인반찬,일상
7018539,"[448, 134, 41, 74, 19, 59]",양념/소스/잼,간식
6938109,"[152, 402, 9, 4, 35, 1, 31, 5, 3, 336, 6, 490, 44]",메인반찬,손님접대
6911599,"[130, 237, 16, 19, 54, 1, 5, 6]",밥/죽/떡,간식
6945179,"[343, 30, 4, 9, 13, 5, 10, 3, 20, 16, 1]",메인반찬,일상
5464295,"[117, 22, 85, 30, 13, 16, 10, 18, 5, 1, 3, 48, 7, 12, 3, 18, 2, 6]",밥/죽/떡,일상
6846271,"[590, 42, 32, 4, 9, 392, 1, 97, 10, 2]",찌개,일상
6965871,"[240, 80]",밥/죽/떡,간식
6865828,"[516, 1, 7, 12]",밑반찬,일상
6999706,"[144, 126, 76, 8, 15, 2, 16, 10, 5, 18, 1, 414, 50, 385, 7, 34, 38]",면/만두,일상
6978670,"[334, 18, 2]",밑반찬,일상
6985640,"[53, 1, 24, 7, 34]",밑반찬,일상
781267,"[369, 15, 195, 12, 7, 5, 19, 16, 5, 7, 3, 19, 1, 34]",밑반찬,손님접대
6873276,"[203, 37]",김치/젓갈/장류,손님접대
6847125,"[53, 58, 15, 2, 37, 1, 5, 17, 19, 2, 7, 12, 7]",밥/죽/떡,도시락
6948571,"[236, 102, 291, 2, 11]",메인반찬,초스피드
6993318,"[8, 3, 57]",빵,간식
6866947,"[340, 20, 2, 1, 7, 12]",밑반찬,일상
6896342,"[53, 13, 6, 5, 18, 3, 50, 25]",밑반찬,일상
6865843,"[85, 9, 15, 9, 10, 103]",밑반찬,술안주
6694786,"[213, 26, 19]",디저트,간식
7004853,"[183, 5, 6, 50, 3, 23, 1, 10, 7, 12]",밑반찬,초스피드
6884142,"[85, 4, 9, 13, 14, 16, 5, 10, 1, 19, 11]",메인반찬,일상
6836189,"[88, 80, 6, 15]",메인반찬,초스피드
6953023,"[278, 8, 14, 117, 47, 29, 5, 2, 40, 6, 58, 7]",면/만두,일상
6879405,"[68, 65, 369, 4, 1, 23, 124, 80, 153, 129, 112, 602, 5, 7, 5, 43, 19, 7, 11]",메인반찬,
6943393,"[390, 1, 5, 35, 3, 33, 12, 316]",메인반찬,일상
6920511,"[21, 1, 85, 5, 3, 11, 67]",밑반찬,일상
6895342,"[61, 4, 13, 5, 3, 86, 12, 7, 27]",밑반찬,일상
6976806,"[32, 111, 23, 10, 1, 5, 19, 52, 20]",메인반찬,일상
6932679,"[330, 57, 80, 15, 54, 3, 18, 5, 17, 4, 1, 14, 40, 9]",메인반찬,일상
6948055,"[8, 21, 2, 3]",디저트,초스피드
6864924,"[1, 75, 42, 22, 117, 79, 10, 5, 48, 16]",밥/죽/떡,일상
6859429,"[326, 201, 97, 5, 24, 52, 1, 40, 11]",밑반찬,일상
6947536,"[136, 66, 6, 8, 2, 72, 399]",밑반찬,일상
6899522,"[95, 57, 5, 18, 10, 11]",밑반찬,일상
6889100,"[123, 4, 9, 17, 28, 124, 82, 246, 46, 168, 1, 2, 11, 6, 10, 5, 3, 18, 6]",국/탕,손님접대
6883405,"[39, 8, 2, 61, 46, 9, 102, 1, 8, 234, 93, 265, 17, 31]",면/만두,일상
6891938,"[49, 85, 6, 39, 2, 39, 72, 25, 8]",메인반찬,술안주
6875555,"[65, 109, 33, 24, 20, 1, 38, 2]",국/탕,일상
6976356,"[95, 4, 9, 1, 5, 93, 20, 7, 12]",밑반찬,일상
7007977,"[183, 6, 111, 174, 4, 78, 82, 9, 15, 7, 1, 10, 5, 3]",찌개,일상
6888889,"[36, 2, 6, 49, 4, 572, 10, 43, 20, 64, 1, 4]",김치/젓갈/장류,일상
6870256,"[36, 4, 2, 10, 3, 43, 5, 1, 18, 12]",밑반찬,일상
6941067,"[311, 28, 33, 1, 9, 2]",국/탕,일상
5202322,"[118, 8, 23, 4, 2, 1, 104, 15]",밑반찬,일상
6845229,"[95, 14, 4, 13, 23, 263, 93, 10, 12, 15, 106]",밑반찬,일상
6852687,"[4, 25, 13, 93, 3, 50, 18, 106]",밑반찬,일상
6801608,"[61, 4, 70, 25, 16, 10, 5, 184, 52, 38, 1]",밑반찬,일상
3316060,"[61, 9, 6, 78, 13, 11, 381, 5, 10, 2, 1]",국/탕,일상
6906233,"[63, 21, 8, 3, 125]",디저트,간식
6971201,"[39, 51, 4, 14, 9, 13, 45, 58, 35, 16, 10, 24, 5, 2, 1, 38]",면/만두,일상
6971197,"[326, 82, 4, 51, 47, 9, 25, 70, 32, 1, 55, 35, 64]",찌개,일상
2432443,"[39, 77, 8, 463, 26, 21, 213, 432, 2, 3, 244, 21]",빵,간식
6960993,"[132, 55, 7, 12, 348, 8, 61, 75, 36, 53, 110]",밥/죽/떡,도시락
6952366,"[360, 6, 105, 10, 3, 1, 48, 5, 86, 16, 35, 177, 11, 13, 9, 6]",메인반찬,일상
7013631,"[208, 9, 14, 4, 78, 5, 3, 19, 17, 1, 4, 715, 11, 7]",메인반찬,일상
6860042,"[178, 10, 20, 1, 40, 41, 9, 43, 64, 3, 12]",김치/젓갈/장류,일상
6934018,"[63, 84, 4, 79, 37, 83, 3]",빵,일상
6964172,"[95, 22, 284, 5, 50, 1, 12]",밥/죽/떡,일상
1629626,"[165, 85, 56, 239, 14, 4, 13, 9, 30, 47, 45, 10, 6, 52, 165, 1, 23, 11, 52]",면/만두,술안주
5420570,"[28, 67, 259, 163, 108, 27]",디저트,일상
3615676,"[326, 72, 179, 60, 179, 6, 8, 5, 57, 153, 7, 11, 143, 3, 6, 57]",메인반찬,일상
6840766,"[109, 20, 1, 7, 6]",국/탕,
7021974,"[8, 9, 81, 26, 2, 31, 3]",밑반찬,일상
6887650,"[340, 36, 10, 20, 2, 1, 12, 7]",밑반찬,초스피드
7009953,"[273, 69, 287, 30, 4, 13, 9, 99, 6, 35, 10, 1]",찌개,일상
6838272,"[45, 181, 58, 47]",양념/소스/잼,일상
6699234,"[241, 80, 26]",밥/죽/떡,
7012224,"[109, 319, 214, 20, 1, 33, 2, 17, 6]",국/탕,
6870120,"[200, 62, 4, 23, 53, 13, 10, 16, 3, 1, 5, 86, 43, 31, 7, 11]",메인반찬,일상
7008463,"[95, 2, 7, 33, 5, 1]",밑반찬,일상
6913652,"[460, 1, 74, 4, 121, 73, 2, 11, 67]",면/만두,야식
6868081,"[193, 15, 7, 5, 6, 3, 1, 19]",밑반찬,일상
7017294,"[88, 27, 186]",기타,간식
6886898,"[222, 9, 204, 1, 12]",밑반찬,
6860598,"[176, 21, 1, 67, 44]",과자,간식
6856637,"[280, 85, 4, 53, 13, 16, 5, 262, 3, 33, 1, 17, 11, 2]",메인반찬,술안주
6972743,"[295, 458, 36, 84, 37, 2, 3]",샐러드,일상
6919091,"[61, 5, 6, 3, 7, 34, 44]",밑반찬,초스피드
6982355,"[65, 9, 33, 151, 1, 24, 20, 10, 43]",국/탕,일상
7010472,"[36, 18, 3, 2, 1, 34, 177, 10]",밑반찬,일상
7000285,"[115, 41, 1, 27, 6, 5, 3, 31, 38, 179, 7, 2]",메인반찬,초스피드
6855336,"[545, 25, 33, 1, 23, 5]",밑반찬,초스피드
7013215,"[42, 39, 2, 9, 24, 1]",면/만두,일상
6864839,"[28, 4, 13, 99, 32, 142, 9, 16, 10, 3, 1, 2, 11]",찌개,일상
7000864,"[109, 4, 16, 10, 3, 5, 18, 1]",밑반찬,일상
7022370,"[84, 8, 2]",밑반찬,일상
7000615,"[149, 76, 1, 4, 299, 299, 35, 17, 105, 11, 6]",메인반찬,일상
6962610,"[358, 8, 62, 12, 36, 16, 10, 18, 3, 19, 5, 1, 7, 11]",면/만두,일상
6909228,"[63, 37, 98, 74, 79, 8, 2, 38, 67]",빵,초스피드
6930563,"[94, 35, 16, 1, 1, 13, 23, 181, 55, 3]",국/탕,일상
7019498,"[36, 18, 1, 3, 12, 2]",밑반찬,일상
7018502,"[306, 30, 9, 113, 5, 20, 1, 7, 287]",국/탕,일상
7007996,"[164, 215, 26]",디저트,일상
6845705,"[32, 202, 117, 47, 57, 5, 3, 1, 11, 6, 1, 5, 17, 3, 7, 11]",밑반찬,일상
6922828,"[28, 109, 523, 69, 7, 20]",국/탕,일상
1412261,"[85, 8, 116, 67, 89, 112, 17, 163, 1]",기타,술안주
6993630,"[8, 118, 4, 14, 9, 22, 93, 37, 145, 15, 2, 11, 5, 3, 6]",밥/죽/떡,일상
7020569,"[191, 101, 352, 501, 1, 27, 400]",면/만두,기타
6905478,"[157, 180, 22, 37, 11, 2, 7, 34, 474]",밥/죽/떡,일상
6989200,"[32, 14, 9, 4, 8, 2, 11, 57, 116, 15, 4, 269, 54, 31, 19, 6]",메인반찬,다이어트
6957076,"[277, 13, 9, 12, 33, 35, 17, 1, 19]",밑반찬,일상
6839458,"[55, 6, 160, 2, 30, 5, 41, 7, 10, 12, 126]",밥/죽/떡,일상
6953551,"[49, 66, 6, 6, 16]",밑반찬,일상
6813235,"[264, 65, 36, 14, 52, 5]",밥/죽/떡,손님접대
6866661,"[256, 5, 44, 50, 7, 1, 80, 10, 11, 136]",메인반찬,손님접대
7011252,"[51, 4, 5, 20, 2, 15]",밑반찬,초스피드
6911048,"[28, 8, 3, 2, 37, 98, 63, 215]",빵,일상
6864251,"[733, 1, 13, 31, 35, 3]",밑반찬,다이어트
6911176,"[132, 22, 12, 2, 7, 149, 53, 353, 70, 14, 35, 3, 10, 1, 6]",밥/죽/떡,도시락
6972202,"[124, 16, 54, 48, 5, 1, 17]",밥/죽/떡,간식
6926385,"[231, 30, 9, 129, 76, 10, 20, 1, 12]",김치/젓갈/장류,일상
6853214,"[353, 238, 29]",메인반찬,초스피드
6767456,"[240, 164, 167]",차/음료/술,간식
6981334,"[113, 14, 49, 4, 90, 47, 314, 61, 2, 15, 5, 186, 19, 15, 7, 17, 6]",메인반찬,일상
6938910,"[8, 23, 31, 2, 22]",밥/죽/떡,초스피드
7010964,"[53, 6, 5, 3, 18]",메인반찬,일상
6863871,"[68, 51, 28, 4, 13, 46, 1, 35, 52, 10, 7]",메인반찬,일상
6897633,"[8, 33, 6, 2, 20, 9]",밑반찬,일상
6972455,"[165, 101, 1, 27, 2]",양식,일상
7010788,"[85, 4, 9, 14, 46, 13, 113, 5, 16, 10, 3, 43, 1, 19, 11]",메인반찬,일상
6996593,"[111, 9, 13, 42, 4, 58, 6, 10, 3, 1]",메인반찬,일상
7005198,"[36, 3, 2, 12, 10, 7, 263]",밑반찬,초스피드
7006597,"[191, 55, 1, 9, 49, 21, 7, 287, 5, 17, 7, 34, 49]",밥/죽/떡,
6841242,"[181, 279, 22, 34]",밥/죽/떡,이유식
6894212,"[191, 283, 55, 55, 6, 52, 7, 2]",밥/죽/떡,
6932458,"[65, 109, 20, 5, 338, 7, 2]",국/탕,일상
7008531,"[41, 204]",밑반찬,일상
6964739,"[71, 66, 6, 2, 8, 72]",밑반찬,명절
6967982,"[55, 191, 514, 7, 41, 2, 12]",밥/죽/떡,
6910066,"[123, 103, 89, 2]",메인반찬,야식
6912120,"[22, 157, 12, 2, 11, 5, 6, 3, 19]",밥/죽/떡,도시락
6831960,"[239, 142, 4, 152, 102, 13, 9, 5, 10, 1, 31, 19, 6]",면/만두,초스피드
6988557,"[198, 4, 28, 25, 70, 14, 23, 55, 16, 10, 1, 17, 3, 35, 5]",찌개,일상
7003653,"[596, 60, 8]",과자,간식
6905223,"[631, 8]",밥/죽/떡,간식
6906452,"[62, 42, 6]",국/탕,해장
6959497,"[152, 29, 29, 2, 35, 1, 10, 33, 34, 2]",밑반찬,일상
6984486,"[118, 4, 22, 2, 7, 34, 37, 11]",밥/죽/떡,초스피드
6863910,"[221, 30, 9, 4, 13, 25, 10, 5, 1, 40, 50, 52, 153, 45, 69, 6]",메인반찬,일상
6876701,"[369, 5, 7, 385, 332, 16, 10, 48, 23, 743, 7, 12, 199]",밑반찬,일상
6934132,"[410, 2, 48, 9, 1, 16, 10, 18, 5, 20, 50, 7, 12]",밑반찬,일상
6932104,"[109, 47, 311, 202, 4, 6, 15, 1, 16, 3, 48, 7, 5, 86]",메인반찬,일상
6929014,"[277, 47, 5, 17, 23, 1, 7, 33]",밥/죽/떡,일상
6929966,"[62, 113, 84, 41, 14, 10, 3, 5, 17, 31, 16, 6, 11, 12, 7]",메인반찬,술안주
7020630,"[309, 4, 9, 113, 5, 18, 10, 3, 20, 54, 1, 2, 11, 6]",메인반찬,일상
6852507,"[22, 74, 102, 49, 1, 13, 10, 7, 5, 20]",밥/죽/떡,초스피드
6588844,"[155, 3, 2, 156, 26, 6, 21, 140, 134, 3, 158]",빵,간식
6993021,"[61, 4, 13, 10, 5, 225, 6, 1, 15, 7, 12]",밑반찬,일상
1450299,"[303, 124, 519, 2, 52, 38, 3, 48, 52, 91, 1, 332, 6, 16, 302, 54, 265]",메인반찬,간식
6959189,"[644, 57, 14, 4, 49, 2, 161, 5, 6, 18, 49, 12, 10]",밑반찬,일상
2804063,"[102, 126, 7, 12, 2, 20, 1]",밑반찬,일상
6906931,"[312, 30, 9, 13, 20, 138, 16, 227, 5, 1, 50, 6]",메인반찬,일상
6972009,"[319, 30, 2, 1, 11, 45, 58, 24]",국/탕,일상
6966982,"[8, 14, 99, 4, 84, 2, 17, 72]",밑반찬,일상
6868465,"[41, 572, 20, 39, 6, 1, 64, 3, 43, 10, 572]",김치/젓갈/장류,일상
6993049,"[136, 227, 50, 1, 7, 12]",밑반찬,일상
6919607,"[208, 4, 9, 142, 1, 13, 20, 3, 1, 17, 11, 5]",메인반찬,일상
6865296,"[8, 28, 13, 9, 2, 1, 24, 58, 45, 6]",국/탕,일상
6994927,"[247, 2, 21, 147, 44]",밥/죽/떡,간식
6993403,"[207, 95, 4, 1, 2, 11, 6, 5, 3, 17, 1]",메인반찬,일상
6973644,"[521, 55, 6, 3, 40, 3]",차/음료/술,명절
6848170,"[23, 1, 40, 10, 20, 39, 2]",김치/젓갈/장류,일상
7018778,"[150, 94, 9, 13, 25, 15, 22, 92, 8, 1, 31, 5, 3, 38]",밥/죽/떡,일상
7007910,"[134, 3, 2, 8, 73, 60]",디저트,일상
6885312,"[101, 2, 92, 72, 74, 352, 2, 11, 1]",면/만두,손님접대
6968945,"[82, 22, 118, 4, 53, 37, 38, 7, 12, 2]",밥/죽/떡,도시락
6962319,"[49, 56, 66, 8]",밑반찬,술안주
4337554,"[26, 189, 354]",차/음료/술,간식
6885101,"[49, 4, 14, 2, 6, 5, 4, 12, 50, 7]",밑반찬,일상
7009977,"[28, 13, 19, 15, 1, 5, 17, 7, 12]",밑반찬,일상
6748519,"[334, 14, 112, 8, 2, 7, 11]",밑반찬,일상
6906603,"[39, 26, 44, 6]",밥/죽/떡,간식
6842652,"[22, 111, 8, 132, 7, 12, 2]",밥/죽/떡,도시락
6956625,"[541, 2, 16, 20, 1, 12, 23, 7]",밑반찬,초스피드
7014762,"[306, 109, 7, 2, 24]",국/탕,일상
6971204,"[8, 117, 42, 144, 12, 69, 181, 45, 24, 2, 49, 5, 7, 10, 12]",면/만두,일상
6881700,"[88, 112, 44, 162]",디저트,간식
6961293,"[85, 29, 29, 36, 53, 2, 16, 50, 18, 19, 12]",메인반찬,손님접대
1673914,"[32, 6, 5, 10, 9, 1, 17, 3, 7, 2, 11]",밑반찬,일상
6887565,"[49, 4, 14, 13, 181, 1, 20, 66]",메인반찬,술안주
6877369,"[62, 9, 1, 64, 24, 69, 2]",국/탕,일상
6967756,"[102, 1, 41, 7, 104, 2]",밑반찬,일상
6900281,"[8, 15, 23, 2, 12, 7]",밑반찬,일상
6996843,"[300, 8, 26, 63, 3, 244, 125, 74, 139, 92]",빵,일상
6919564,"[51, 144, 2, 12, 7, 6, 15, 10, 3, 1, 5, 2, 38]",면/만두,초스피드
6959256,"[417, 45, 5, 3, 19, 27, 12]",밑반찬,일상
7010047,"[32, 582, 4, 253, 14, 92, 148, 57, 4, 14, 253, 582, 10, 3, 5, 226, 175, 6, 22, 21]",퓨전,일상
6885761,"[254, 4, 36, 119, 14, 10, 5, 3, 18, 1, 7]",밑반찬,일상
6953774,"[111, 8, 4, 9, 22, 5, 17, 12]",밥/죽/떡,일상
7015841,"[63, 8, 3, 15]",빵,초스피드
6971815,"[258, 56, 36, 14, 29, 29, 87, 36, 84, 78, 133, 53, 243, 229, 235]",메인반찬,손님접대
7006172,"[124, 130, 16, 54, 19, 5, 1]",퓨전,초스피드
7024547,"[30, 41, 2, 19, 10, 50, 3, 20, 64, 1, 91, 12]",메인반찬,일상
6984937,"[32, 4, 33, 15, 6, 9, 5, 3, 50, 1, 33, 10, 86, 34]",밑반찬,일상
6906367,"[451, 140]",기타,간식
7005486,"[61, 130, 8, 2]",밑반찬,일상
6864198,"[80, 307, 3, 316, 146]",디저트,간식
6874155,"[32, 229, 12, 6]",면/만두,일상
6844091,"[212, 90, 4, 340, 2, 38, 27, 5, 43, 20, 18, 3, 10]",양식,일상
7003103,"[461, 5, 24, 1, 135, 33, 7]",밑반찬,일상
6987061,"[419, 9, 4, 6, 257, 5, 86, 19, 3, 1, 7, 12, 38]",메인반찬,손님접대
6832824,"[122, 110, 75, 87, 4, 120, 213, 54, 63]",빵,일상
6879546,"[143, 2, 190]",양념/소스/잼,일상
7005475,"[28, 2, 57, 99, 14, 9, 69, 20, 17, 145, 34]",면/만두,일상
7011365,"[53, 58, 4, 13, 25, 5, 4, 6, 3, 7, 34]",밑반찬,일상
6741988,"[82, 74, 9, 8, 5, 33, 15, 11, 12]",밥/죽/떡,일상
6943044,"[111, 4, 8, 37, 67, 5, 19, 11, 72]",밥/죽/떡,일상
6863908,"[129, 10, 20, 1, 34, 23]",김치/젓갈/장류,일상
6830850,"[383, 4, 677, 22, 10, 5, 18, 7, 3, 10, 91, 5, 1, 16, 7, 38]",밥/죽/떡,일상
6834420,"[551, 252, 98, 92, 180, 139, 119, 206, 421, 201, 74, 75, 36, 37, 54, 83, 216]",빵,일상
6969865,"[8, 6, 2, 3, 17, 23, 7]",밑반찬,일상
6855152,"[280, 5, 17, 3, 1]",메인반찬,일상
6979057,"[94, 8, 4, 2, 11, 5, 31, 17, 3, 7, 12]",밑반찬,일상
6772027,"[9, 471, 22, 1, 2, 104, 72, 8, 6, 2, 67]",밥/죽/떡,초스피드
6748517,"[722, 16, 1, 50, 3, 18, 12]",밑반찬,일상
6888061,"[32, 202, 4, 41, 15, 104, 57, 6, 5, 17, 1, 3, 11, 7]",밑반찬,일상
6925540,"[419, 5, 3, 4, 23, 1, 11, 7]",메인반찬,명절
6902997,"[69, 187, 90, 35]",국/탕,일상
6845603,"[245, 16, 37, 19, 5, 15, 104, 1]",밑반찬,일상
6830880,"[326, 149, 286, 550, 232, 2, 11]",메인반찬,일상
6875992,"[123, 1, 444, 4, 14, 2]",밥/죽/떡,일상
6945369,"[297, 4, 51, 46, 358, 13, 115, 126, 1, 7, 96]",메인반찬,술안주
6884121,"[231, 20, 10, 1, 23, 43, 18, 7, 12]",밑반찬,초스피드
7004040,"[124, 61, 9, 4, 8, 10, 16, 5, 3, 48, 45]",기타,일상
6835545,"[230, 23, 1, 24, 69, 33, 12, 2]",밑반찬,일상
7026262,"[8, 41, 6, 287, 5, 48, 16, 12]",밑반찬,일상
7013305,"[88, 15, 12, 3, 15]",디저트,일상
6937369,"[58, 27, 3, 17, 5, 44, 12]",밑반찬,일상
6986557,"[141, 202, 80, 69, 199, 23, 1, 4, 7, 93, 38, 43]",메인반찬,일상
6847725,"[4, 36, 29, 29, 36, 13, 5, 3, 6, 18, 146, 515, 105, 13, 1]",밑반찬,초스피드
6995862,"[55, 6, 191, 14, 146, 47, 341, 7, 17, 9, 3, 10, 5, 6, 7, 12]",밥/죽/떡,
7005120,"[136, 30, 14, 76, 129, 25, 70, 36, 4, 41, 23, 1, 2, 10, 1, 2, 3, 6]",김치/젓갈/장류,명절
6864359,"[61, 29, 291, 1, 41]",밑반찬,일상
6958854,"[198, 193, 14, 9, 5, 3, 11, 153, 7, 12]",메인반찬,일상
6881344,"[256, 9, 4, 13, 28, 17, 35, 10, 1, 24, 43, 20, 3, 38]",국/탕,술안주
6893378,"[427, 181, 32, 25, 13, 55, 20, 1, 23, 11]",국/탕,일상
6926652,"[101, 82, 74, 1, 13, 25, 27, 41, 6, 2]",양식,일상
6869919,"[126, 2, 7, 1, 12]",밑반찬,일상
6868573,"[30, 2, 39, 6, 10, 50, 76, 41, 4, 40, 1, 20, 64, 2]",김치/젓갈/장류,일상
6653513,"[8, 26, 130, 482]",빵,일상
7014662,"[69, 62, 114, 24, 20, 10, 9, 1]",국/탕,해장
6875544,"[46, 76, 36, 148, 4, 27, 2, 11, 167, 223, 59, 2]",샐러드,일상
6925395,"[191, 21]",메인반찬,
6943417,"[63, 3, 15]",디저트,간식
6957473,"[4, 36, 13, 45, 6, 5, 3, 18]",밑반찬,일상
7012631,"[88, 27, 2]",기타,간식
6851085,"[28, 4, 26, 63, 21, 2, 11]",스프,일상
6936209,"[410, 16, 10, 1, 43, 12, 9]",밑반찬,일상
7007403,"[65, 102, 136, 511, 78, 6, 287, 20, 24]",메인반찬,손님접대
6974688,"[169, 69, 203, 17, 8, 9, 64, 20, 11, 145]",국/탕,명절
6943528,"[415, 22, 31, 8, 7]",밥/죽/떡,일상
7008608,"[109, 11, 1, 3, 12, 33, 7, 14]",메인반찬,일상
6953522,"[117, 22, 75, 8, 133, 53, 84, 110, 7, 2, 34]",밥/죽/떡,초스피드
6891696,"[85, 30, 78, 13, 33, 24, 20, 1, 10]",국/탕,일상
6974418,"[219, 1, 23, 13, 52, 11, 6]",메인반찬,일상
6865220,"[60, 3, 3, 8, 272]",빵,간식
6906774,"[8, 49, 5, 17, 293, 366, 11, 7, 6, 1]",국/탕,초스피드
6926644,"[313, 57, 2, 11, 1, 217, 9, 5, 17, 18, 97, 3, 6, 45]",메인반찬,술안주
6948349,"[413, 29, 115, 4, 1, 163, 38, 67, 27]",양식,다이어트
6878679,"[144, 180, 10, 5, 1, 23, 7, 12]",면/만두,일상
6991354,"[32, 33, 2, 38, 9, 5, 10, 12, 33]",밑반찬,일상
6900025,"[276, 22, 126, 9, 25, 70, 5, 1, 10, 19, 58, 17, 34, 7]",밥/죽/떡,일상
6974621,"[132, 22, 7, 12, 2, 133, 49, 14, 45, 15, 5, 6, 168, 18, 3]",밥/죽/떡,도시락
6861032,"[164, 240, 92, 243]",디저트,일상
6915649,"[62, 45, 2, 1, 18, 9, 25, 70, 12]",국/탕,일상
6915646,"[8, 28, 4, 111, 14, 142]",양식,손님접대
6852793,"[82, 1, 10, 33, 3]",밑반찬,일상
6906702,"[8, 56, 6, 5, 2]",밑반찬,초스피드
6925625,"[30, 2, 33, 1, 12]",밑반찬,명절
7025378,[56],기타,기타
6894006,"[132, 22, 49, 14, 133, 209, 168, 6, 5, 3, 7, 34]",밥/죽/떡,초스피드
4670943,"[94, 58, 45, 30, 6, 9, 35, 1]",국/탕,일상
6917686,"[41, 14, 10, 20, 64, 4, 1, 3, 12, 39, 6]",김치/젓갈/장류,일상
6922503,"[40, 3, 40, 3]",기타,일상
6724112,"[673, 195, 4, 80, 1, 40, 20, 64, 10, 2, 50]",김치/젓갈/장류,일상
6954602,"[61, 4, 13, 1, 5, 3, 20, 175, 11, 19, 17, 91]",밑반찬,일상
6891764,"[58, 13, 31, 93, 1, 19, 12]",밑반찬,일상
6985809,"[22, 56, 8, 14, 51, 9, 5, 2, 11, 12]",밥/죽/떡,일상
6978392,"[709, 34, 7, 2, 227, 22]",밥/죽/떡,도시락
6878265,"[309, 82, 4, 35, 1, 10]",메인반찬,
6938139,"[51, 81, 95, 4, 150, 121, 27, 2, 11]",퓨전,일상
7022283,"[51, 32, 4, 25, 9, 1, 7, 10, 35, 55]",메인반찬,일상
1491574,"[8, 59, 167, 60, 77, 21, 134, 3]",빵,간식
6978805,"[85, 4, 9, 14, 1, 5, 31, 17, 3, 7, 12]",메인반찬,초스피드
6991881,"[564, 16, 1, 37, 19, 5, 12, 7, 17]",밑반찬,일상
6913386,"[53, 25, 49, 20, 1, 10, 50, 12]",양념/소스/잼,일상
6855512,"[76, 23, 1, 20, 10]",김치/젓갈/장류,일상
6888040,"[239, 149, 56, 4, 1, 13, 102, 23, 115, 8, 11, 7, 12, 234, 16, 10, 31, 17, 1, 6]",면/만두,야식
6911852,"[136, 2, 27, 3, 18, 38, 21, 83]",밑반찬,기타
7022036,"[222, 14, 8, 22, 133, 209, 7, 5, 2]",밥/죽/떡,일상
6936497,"[22, 42, 75, 8, 15, 3, 5, 10, 6]",밥/죽/떡,일상
6969044,"[132, 133, 22, 14, 8, 209, 15, 7, 2]",밥/죽/떡,도시락
6833828,"[62, 200, 9, 53, 13, 4, 14, 71, 16, 5, 17, 3, 10, 1, 12]",메인반찬,일상
6831999,"[483, 26, 44]",차/음료/술,
7002229,"[193, 7, 12, 5, 43, 1, 10, 16, 19]",밑반찬,일상
6854864,"[678, 61, 4, 9, 14, 46, 53, 16, 10, 5, 19, 38, 3]",면/만두,간식
6987789,"[55, 6, 42, 68, 33]",밥/죽/떡,일상
6904132,"[141, 19, 15, 1, 1, 266, 31, 11, 122]",메인반찬,손님접대
6851163,"[285, 21, 1, 3, 67]",빵,일상
